latitude,longitude,zip_code
38.1509,-86.8998,47556
38.48182963,-87.09612528,47564
38.47063655,-87.3048785,47567
37.94026212,-86.58141697,47574
38.32158974,-86.81065398,47575
38.18491185,-86.5979717,47576
38.14919041,-86.80254517,47577
38.11081187,-86.90656741,47579
38.35624367,-86.7681253,47580
38.25395007,-87.25894917,47584
38.27014258,-87.156052,47585
38.03824926,-86.70035074,47586
38.09567591,-86.77512436,47588
38.36299431,-87.10210961,47590
38.38451036,-87.21111235,47598
38.05479313,-87.25562917,47601
38.05237455,-87.40830549,47610
38.03018749,-87.04780658,47611
38.18983162,-87.7020058,47612
38.15729179,-87.4175211,47613
37.97317279,-86.95719062,47615
38.235937,-87.90675777,47616
37.9026,-87.2242,47617
38.0943,-87.5819,47618
38.19605302,-87.30097564,47619
37.93150641,-87.9054214,47620
37.9445,-87.4042,47629
37.95546218,-87.35526911,47630
38.10317964,-87.91063233,47631
38.1681363,-87.78657701,47633
37.93870638,-87.18317111,47634
37.88600312,-87.10669595,47635
38.13733967,-87.15015798,47637
38.07086999,-87.77672104,47638
38.18068509,-87.57401847,47639
38.47598059,-87.49361766,47640
38.22674654,-87.4092117,47647
38.24556886,-87.54970525,47648
38.35196798,-87.44812816,47649
38.25226,-87.392361,47654
38.29978021,-87.33823228,47660
38.28690429,-87.73338084,47665
38.41695293,-87.60163687,47666
38.34477224,-87.58977273,47670
38.27601626,-87.37724368,47683
37.9742,-87.5683,47701
37.9746,-87.5674,47702
37.9742,-87.5683,47703
37.9742,-87.5683,47704
37.9742,-87.5683,47705
37.9742,-87.5683,47706
37.97047065,-87.57625907,47708
38.02540653,-87.57658645,47710
38.01571678,-87.53548743,47711
37.92823665,-87.64484004,47712
37.95354023,-87.55913463,47713
37.94588529,-87.51999932,47714
37.9802244,-87.47502408,47715
37.9694,-87.4926,47716
37.9844,-87.5939,47719
38.06201455,-87.64184164,47720
37.978,-87.6023,47721
37.9714,-87.5316,47722
38.0011,-87.5719,47724
38.10675816,-87.52536599,47725
37.9627,-87.5312,47728
37.9742,-87.5683,47730
37.9742,-87.5683,47731
37.9742,-87.5683,47732
37.9742,-87.5682,47733
37.9742,-87.5683,47734
37.9742,-87.5682,47735
37.9742,-87.5682,47736
37.9742,-87.5683,47737
37.978,-87.5853,47740
37.9831,-87.5707,47747
37.9624,-87.5055,47750
38.27029361,-85.04427737,40003
37.80257638,-85.47001953,40004
38.59083656,-85.32690053,40006
38.4419795,-85.03428673,40007
37.91741202,-85.27761542,40008
37.47049142,-85.10697389,40009
38.37362824,-85.45106011,40010
38.54993974,-85.21494114,40011
37.90746035,-85.17677476,40012
37.93616701,-85.4794036,40013
38.34213692,-85.43232739,40014
38.232316,-85.454599,40018
38.38072427,-85.17217514,40019
37.933759,-85.384204,40020
38.15089376,-85.33510998,40022
38.16522837,-85.42779468,40023
38.30015757,-85.64896873,40025
38.42804828,-85.5322686,40026
38.328,-85.6359,40027
38.42752296,-85.3940127,40031
38.3879,-85.425,40032
37.55838791,-85.24395115,40033
38.49565616,-85.01807687,40036
37.65583249,-85.41545671,40037
37.76846623,-85.05131106,40040
38.25603208,-85.66412195,40041
38.69177044,-85.35495502,40045
38.02148302,-85.17350207,40046
38.04000717,-85.55311732,40047
37.850053,-85.472438,40048
37.66434148,-85.3970488,40049
38.44207418,-85.19021048,40050
37.64968499,-85.58124314,40051
37.62195141,-85.51011531,40052
38.49733224,-85.32468465,40055
38.30725043,-85.48810679,40056
38.35629319,-85.07673168,40057
38.5537,-85.0821,40058
38.35894113,-85.59452965,40059
37.53611128,-85.44363562,40060
37.70936594,-85.26667797,40061
37.60466787,-85.43155982,40062
37.5807,-85.346,40063
38.21461443,-85.20349933,40065
38.2117,-85.2143,40066
38.22396043,-85.36249656,40067
38.3960834,-85.2736518,40068
37.71674604,-85.21639429,40069
38.4817196,-85.23089967,40070
38.04392524,-85.37000814,40071
38.55433144,-85.12311703,40075
38.11094558,-85.09140479,40076
38.49750199,-85.44513453,40077
37.84405116,-85.15030271,40078
38.0898592,-86.34221046,40104
37.75536345,-85.65223592,40107
37.97050939,-86.15900729,40108
38.061133,-85.75863081,40109
37.9263,-85.6532,40110
37.77441302,-86.62815922,40111
37.73469373,-86.22807064,40115
37.89733102,-86.12675134,40117
38.09905384,-85.75130011,40118
37.60428536,-86.54974272,40119
37.91392262,-85.93886859,40121
37.9009,-85.9291,40122
38.0812,-85.6828,40129
37.75702023,-86.32376044,40140
37.88523001,-86.20560628,40142
37.78318101,-86.50912816,40143
37.74716558,-86.37861312,40144
37.64483362,-86.31399653,40145
37.8267395,-86.2865967,40146
37.88620197,-85.78097092,40150
37.61234943,-86.4473234,40152
37.7082,-86.5186,40153
37.94368098,-85.99946882,40155
38.03323535,-86.42689406,40157
37.8356,-85.9513,40159
37.82699327,-85.92493731,40160
38.00249567,-86.39018724,40161
37.75498127,-86.05065157,40162
37.97231292,-85.69700873,40165
37.9793,-85.6844,40166
38.03332655,-86.49215594,40170
37.97174126,-86.4518571,40171
37.82819592,-86.08025193,40175
37.92507849,-86.33946582,40176
37.98828755,-85.95256322,40177
37.6535664,-86.40416967,40178
38.2442,-85.7638,40201
38.25695436,-85.75313397,40202
38.2491903,-85.76589149,40203
38.23930453,-85.72230162,40204
38.22386878,-85.68288346,40205
38.26033135,-85.70496038,40206
38.26530662,-85.657105,40207
38.21701019,-85.7661641,40208
38.19391696,-85.74908877,40209
38.23181885,-85.78619014,40210
38.23799691,-85.82128841,40211
38.27145353,-85.7992363,40212
38.17464588,-85.71905048,40213
38.14945392,-85.78794736,40214
38.19100039,-85.78566665,40215
38.19048837,-85.83924207,40216
38.21690012,-85.73712314,40217
38.18897766,-85.65383912,40218
38.13887507,-85.68657872,40219
38.21535547,-85.61803467,40220
38.1888,-85.7507,40221
38.27274658,-85.61886693,40222
38.26063311,-85.54232235,40223
38.2244,-85.5689,40224
38.1969,-85.6975,40225
38.13648942,-85.62858674,40228
38.08913783,-85.65489802,40229
38.19563307,-85.69527248,40231
38.195,-85.7003,40232
38.195,-85.7003,40233
38.30306158,-85.57676458,40241
38.27624282,-85.5880159,40242
38.23874958,-85.53238591,40243
38.26617513,-85.45291522,40245
38.2186,-85.6252,40250
38.25,-85.795,40251
38.2685,-85.612,40252
38.2609,-85.5372,40253
38.2274,-85.697,40255
38.1944,-85.8118,40256
38.2512,-85.634,40257
38.1472789,-85.87724075,40258
38.139,-85.6571,40259
38.1948,-85.6521,40261
38.133,-85.8963,40266
38.1438,-85.8358,40268
38.1905,-85.5688,40269
38.2442,-85.7638,40270
38.07954292,-85.85572019,40272
38.2464,-85.6857,40280
38.133,-85.8963,40281
38.133,-85.8963,40282
38.133,-85.8963,40283
38.1878,-85.7216,40285
38.2542,-85.7594,40287
38.1969,-85.6975,40289
38.1973,-85.6961,40290
38.12817746,-85.57724954,40291
38.2161,-85.7585,40292
38.1971,-85.6965,40293
38.2542,-85.7594,40294
38.1973,-85.6959,40295
38.2542,-85.7594,40296
38.2541,-85.7589,40297
38.1849,-85.6996,40298
38.16323755,-85.51653978,40299
37.75287391,-84.76618227,40310
37.85332951,-83.93201696,40312
38.12664198,-83.42968498,40313
37.91632311,-83.50325369,40316
38.184,-83.2806,40317
38.1414,-83.5462,40319
37.93715871,-83.63342107,40322
38.24704902,-84.55572078,40324
37.54127824,-84.9524654,40328
37.78986702,-84.88661578,40330
37.6830596,-83.98447988,40336
37.9535368,-83.85686631,40337
37.9428,-84.6424,40339
37.8762,-84.5746,40340
38.00386305,-84.98266981,40342
37.99312232,-83.74420088,40346
38.15682607,-84.7083119,40347
38.30146492,-84.15050079,40348
38.21913043,-83.40489141,40351
38.06674164,-83.94643874,40353
38.614313,-84.904216,40355
37.87174709,-84.56690032,40356
38.144274,-84.108427,40357
38.05900092,-83.67975209,40358
38.48575468,-84.82517898,40359
38.20290382,-84.22821638,40361
38.2103,-84.2548,40362
38.5476,-84.9992,40363
38.0809264,-83.59767078,40371
37.90666761,-84.88159292,40372
37.79103616,-83.7131941,40376
37.82353026,-83.7795389,40380
38.01362416,-84.73985517,40383
38.0641,-84.7333,40384
37.78843716,-84.12123916,40385
37.93498085,-83.49270697,40387
37.85405126,-84.67164735,40390
37.96894207,-84.14534189,40391
37.9975,-84.1749,40392
37.29550281,-83.97475821,40402
37.56368808,-84.27871165,40403
37.5717,-84.2897,40404
37.5547,-84.209,40405
37.36778746,-84.43054796,40409
37.7149,-84.6502,40410
37.44678882,-84.49683279,40419
37.64133071,-84.79541992,40422
37.6448,-84.7748,40423
37.3929,-83.9368,40434
37.44486311,-84.85853866,40437
37.5768481,-84.84382295,40440
37.35296561,-84.72203445,40442
37.67915661,-84.58608819,40444
37.30895331,-84.21325468,40445
37.45433756,-84.03320718,40447
37.45403444,-84.75839634,40448
37.6009,-84.9517,40452
37.3532806,-84.31871109,40456
37.39093056,-84.23605315,40460
37.59477387,-84.41401199,40461
37.55868799,-84.92527162,40464
37.63468244,-84.9864086,40468
37.71699279,-83.86133267,40472
37.38175077,-84.332099,40473
37.76219378,-84.30598501,40475
37.7463,-84.2941,40476
37.4489697,-84.08758532,40481
37.51496776,-84.67543373,40484
37.36925989,-83.86236423,40486
37.473,-84.0403,40488
37.38143171,-84.62674984,40489
37.422348,-84.302185,40492
38.01361213,-84.48258182,40502
38.00456969,-84.53465855,40503
38.04171737,-84.54143924,40504
38.06005582,-84.45688234,40505
38.034552,-84.506328,40506
38.04700572,-84.49632366,40507
38.03249112,-84.50021335,40508
37.99889845,-84.37521036,40509
38.06961266,-84.6008231,40510
38.13316687,-84.47665126,40511
38.0786,-84.503,40512
38.01627498,-84.60686093,40513
37.98298959,-84.56432219,40514
37.91959422,-84.41324243,40515
38.06874156,-84.36269594,40516
37.98372339,-84.4885508,40517
38.0198,-84.4879,40522
37.9873,-84.5158,40523
37.9873,-84.5158,40524
38.039814,-84.505319,40526
38.0369,-84.5519,40533
38.02973664,-84.50764063,40536
38.0369,-84.5519,40544
38.0387,-84.5069,40546
38.0737,-84.4911,40550
38.0286,-84.4554,40555
38.0786,-84.503,40574
38.0786,-84.503,40575
38.0786,-84.5031,40576
38.0786,-84.503,40577
38.0786,-84.5031,40578
38.0786,-84.503,40579
38.0786,-84.503,40580
38.0786,-84.503,40581
38.0786,-84.503,40582
38.0786,-84.503,40583
38.0471,-84.4953,40588
38.0213,-84.5549,40591
38.0106,-84.4844,40598
38.23596323,-84.88126048,40601
38.202,-84.8793,40602
38.202,-84.8792,40603
38.202,-84.8793,40604
38.1778,-84.9005,40618
38.1778,-84.9005,40619
38.1778,-84.9005,40620
38.1981,-84.8627,40621
38.1994,-84.8731,40622
37.24791798,-84.13508865,40729
37.2306,-83.7832,40932
37.34670372,-83.74876858,40983
38.65557992,-85.1699318,41008
38.6654015,-84.98640685,41083
38.60251515,-84.99876763,41098
38.45238497,-82.82805594,41121
38.0282011,-82.84747206,41124
38.4299,-83.1237,41128
38.2634926,-82.8256386,41132
38.35618464,-83.28719208,41135
38.2841,-83.0762,41142
38.33732195,-82.97212152,41143
38.53117053,-82.91698548,41144
38.27567349,-82.89209461,41146
38.01620489,-83.06504098,41149
38.01314194,-82.96504794,41159
37.9576,-82.9594,41160
38.28904527,-83.16200888,41164
38.30584645,-82.76162463,41168
38.01032444,-83.13762789,41171
38.2579,-83.2946,41173
38.14096198,-82.850062,41180
38.2082,-82.8936,41181
38.07112402,-82.7454159,41201
37.83897447,-82.44578602,41203
37.81861739,-82.68526584,41204
37.80729,-82.60913167,41214
37.72856462,-82.8152527,41216
37.9282961,-82.90922787,41219
37.76931694,-82.85488056,41222
37.81753653,-82.5432411,41224
37.98139719,-82.9583818,41226
38.06140216,-82.66029754,41230
37.81329077,-82.41776556,41231
37.93333785,-82.73181258,41232
37.7946446,-82.7388052,41234
37.84312601,-82.94854648,41238
37.81734783,-82.80080711,41240
37.74031478,-82.44808326,41250
37.8883981,-82.72447312,41254
37.91229876,-82.83293281,41255
37.83144134,-82.87504154,41256
37.93157279,-82.79597389,41257
37.82218679,-82.75273814,41260
37.8656674,-82.60327668,41262
37.8519512,-82.76058731,41263
37.93896147,-82.67450021,41264
37.74627739,-82.71024818,41265
37.87502996,-82.43869224,41267
37.78862298,-82.78419284,41268
37.82251224,-82.72358637,41271
37.85824708,-82.81079322,41274
37.73085155,-83.47652325,41301
37.6468,-83.2463,41310
37.57844364,-83.71879342,41311
37.4448679,-83.64157084,41314
37.78253266,-83.33276798,41332
37.54710815,-83.27571116,41339
37.5349,-83.6039,41347
37.81715471,-83.31831704,41352
37.7695466,-83.64494941,41360
37.37783542,-83.65038301,41364
37.70877506,-83.63131013,41365
37.626713,-83.232674,41366
37.5817,-83.6491,41368
37.65231521,-83.35104678,41385
37.48039901,-83.7873093,41386
37.66405243,-83.68557217,41397
37.7806384,-83.27938552,41408
37.9859,-83.0905,41413
37.98599957,-83.18201341,41421
37.88423443,-83.42199679,41425
37.7827,-83.0124,41426
37.8651,-83.2567,41451
37.6592,-82.9634,41464
37.72129349,-83.04680307,41465
37.93297751,-83.22252721,41472
37.9198,-83.2563,41477
37.51186191,-82.51389151,41501
37.4787,-82.5421,41502
37.66456151,-82.28757191,41503
37.25141298,-82.48194093,41512
37.35927709,-82.34158117,41513
37.67728519,-82.36122177,41514
37.18913434,-82.60178061,41517
37.58398871,-82.32155713,41519
37.277793,-82.579035,41520
37.31584104,-82.40956012,41522
37.42933018,-82.22536836,41524
37.434673,-82.511868,41526
37.63205744,-82.28902462,41527
37.54882818,-82.13988158,41528
37.59274494,-82.23267863,41531
37.27838231,-82.48699878,41534
37.59660516,-82.27857542,41535
37.22408962,-82.61238533,41537
37.31494547,-82.59043065,41538
37.50701203,-82.32677217,41539
37.37824761,-82.31069963,41540
37.3135,-82.4676,41542
37.54797227,-82.28549293,41543
37.59325922,-82.17455796,41544
37.53619021,-82.09042511,41547
37.38002746,-82.26917976,41548
37.29110206,-82.6005967,41549
37.47753368,-82.1641463,41553
37.44705505,-82.31186774,41554
37.53805378,-82.25850828,41555
37.47560217,-82.41491128,41557
37.53880352,-82.20941841,41558
37.37794319,-82.38615122,41559
37.39979846,-82.58388275,41560
37.3283,-82.4534,41561
37.38580854,-82.48331784,41562
37.2312608,-82.53228469,41563
37.6038882,-82.36424803,41564
37.40331559,-82.20141123,41566
37.57501137,-82.28334002,41567
37.50214298,-82.06546564,41568
37.6277208,-82.4469335,41571
37.31265031,-82.64105983,41572
37.605176,-82.7239988,41601
37.73892456,-82.75915171,41602
37.57741548,-82.69894754,41603
37.3872494,-82.66808456,41604
37.55816693,-82.62894858,41605
37.34739801,-82.73763694,41606
37.62190454,-82.8438685,41607
37.35498958,-82.72323189,41612
37.54376999,-82.68194543,41615
37.57347017,-82.89001381,41616
37.48071153,-82.74144384,41619
37.62511598,-82.72773867,41621
37.52360649,-82.81808976,41622
37.47111966,-82.78340009,41630
37.46731981,-82.65966093,41631
37.554,-82.9445,41632
37.48572654,-82.62583895,41635
37.39951339,-82.72903993,41636
37.47838498,-82.95052874,41640
37.59376224,-82.65658092,41642
37.45859427,-82.83139423,41643
37.52445278,-82.79276322,41645
37.43394528,-82.71848251,41647
37.56999847,-82.78305391,41649
37.35468376,-82.68500207,41650
37.47789044,-82.76972272,41651
37.66321844,-82.76410324,41653
37.50908107,-82.72877497,41655
37.58110974,-82.60140985,41659
37.41244893,-82.6368898,41660
37.56562177,-82.65795232,41663
37.4393082,-82.80726653,41666
37.32011785,-82.69147117,41667
37.33133643,-82.71436837,41669
37.18614371,-82.68912864,41810
37.21260932,-82.66931174,41835
37.43964974,-82.87389609,41839
37.39786006,-82.77679644,41859
37.40579762,-82.8222146,41861
36.5606,-88.5694,42063
37.74514448,-87.24736813,42301
37.7727,-87.112,42302
37.76413012,-87.04856901,42303
37.7748,-87.1659,42304
37.6155,-87.3976,42322
37.58291306,-87.29644316,42327
37.41522315,-87.03598018,42328
37.7351,-87.3303,42334
37.55545146,-86.78031326,42338
37.63229529,-86.6905036,42343
37.52691146,-86.87638793,42347
37.83817248,-86.76008714,42348
37.432433,-86.67053753,42349
37.44492034,-87.18525088,42350
37.90635046,-86.87781128,42351
37.50425471,-87.08235556,42352
37.86201989,-86.99126163,42355
37.69329652,-87.32420346,42356
37.51970304,-86.68945525,42361
37.7526,-86.8135,42364
37.72596202,-86.93877508,42366
37.71514271,-86.74295845,42368
37.44990154,-86.74027539,42370
37.49468962,-87.28878952,42371
37.40658996,-87.27742656,42372
37.61649309,-87.0866413,42376
37.6964,-87.2852,42377
37.65397068,-86.86664698,42378
37.8358,-87.5791,42402
37.487958,-87.83681219,42404
37.71296718,-87.69854465,42406
37.53586494,-87.69697559,42409
37.44311753,-87.46950288,42413
37.8398,-87.5933,42419
37.80473271,-87.55063347,42420
37.40027792,-87.54331017,42436
37.67026731,-87.93521594,42437
37.6404,-87.6441,42444
37.87987282,-87.37935732,42451
37.68871205,-87.52896388,42452
37.58974909,-87.5462475,42455
37.51378558,-87.49466504,42456
37.8073,-87.6713,42457
37.87237036,-87.43264266,42458
37.4967,-87.9441,42460
37.82405228,-87.88303896,42461
37.73896736,-87.80287064,42462
37.48749275,-87.8603414,42463
37.36189069,-84.78472548,42541
37.71151988,-85.83715619,42701
37.6919,-85.8613,42702
37.55962879,-86.15835178,42712
37.49570088,-85.68114178,42716
37.38999578,-85.38084323,42718
37.3414,-85.3435,42719
37.42478085,-86.49397945,42721
37.67280669,-86.0658392,42724
37.42541901,-86.15146503,42726
37.605699,-86.11393664,42732
37.33647981,-85.17287595,42733
37.59175014,-85.94283254,42740
37.56356349,-85.71533103,42748
37.47639915,-86.31479949,42754
37.4845,-86.2932,42755
37.40159797,-85.71985822,42757
37.3723,-85.1976,42758
37.44972889,-86.38997368,42762
37.42534156,-85.61801351,42764
37.51449823,-85.91888136,42776
37.4507417,-85.92044389,42784
37.52891423,-86.03481316,42788
39.65976396,-85.59616201,46104
39.73814336,-85.56561138,46115
39.71206682,-85.31400035,46127
39.59157682,-85.29961548,46133
39.65474274,-85.64720531,46144
39.58564486,-85.56838846,46146
39.80899918,-85.51324437,46148
39.54480921,-85.60244966,46150
39.74367607,-85.42958238,46155
39.48488174,-85.47957149,46156
39.67032692,-85.69352648,46161
39.60311173,-85.4303539,46173
39.46144442,-85.66787959,46182
39.29171637,-85.21668581,47006
39.41799617,-84.98134749,47012
39.47597298,-85.20158935,47024
39.42476466,-85.1302668,47030
39.2868,-85.1937,47033
39.2059,-85.3306,47034
39.39264213,-85.2463654,47036
39.16232996,-85.3173631,47037
39.23314631,-85.83345471,47203
39.4335,-85.3485,47225
39.28370546,-85.86796924,47226
39.11461192,-85.79010103,47232
39.37598484,-85.76943881,47234
39.14907883,-85.71560109,47236
39.32494625,-85.47982461,47240
39.21765124,-85.70328764,47244
38.9814,-85.7363,47245
39.29866219,-85.76766395,47246
39.05938173,-85.88850516,47247
39.30897907,-85.32840571,47263
39.0100941,-85.62713903,47265
39.41248208,-85.62381936,47272
39.07379724,-85.73659452,47273
38.98606103,-85.61023301,47282
39.17358904,-85.58588592,47283
39.7449,-85.2427,47322
39.74117571,-84.85171354,47324
39.69206545,-85.01017338,47325
39.83085049,-85.17268966,47327
39.78780379,-85.02139868,47330
39.62894119,-85.16286323,47331
39.811534,-85.205864,47335
39.80176594,-85.43726797,47337
39.96938258,-85.11899134,47339
39.87977401,-85.46404275,47344
39.89332944,-85.04870035,47345
39.93377729,-85.16391189,47346
39.79559185,-85.36229586,47352
39.62311735,-84.91622744,47353
39.75663821,-85.14769308,47357
39.8628,-85.2629,47366
39.81372,-85.135502,47370
39.8304967,-84.88944918,47374
39.8307,-84.8963,47375
39.83238926,-85.44600589,47385
39.83546791,-85.29576006,47387
39.90287752,-84.9434686,47392
39.9649363,-85.0029159,47393
40.25139453,-85.65937041,46001
40.12552321,-85.76181674,46011
40.1495168,-85.62697729,46012
40.04984964,-85.67798703,46013
40.1002,-85.7111,46014
40.1061,-85.6787,46015
40.09780265,-85.6815519,46016
40.07303705,-85.60740241,46017
40.1002,-85.7111,46018
40.1723301,-86.00733689,46030
40.21058114,-86.02014505,46031
39.96559695,-86.17149711,46032
39.97613415,-86.08378386,46033
40.13029516,-86.03826311,46034
40.18508307,-86.6771499,46035
40.29576294,-85.83168678,46036
39.96011165,-85.9478643,46037
39.96710409,-86.01578264,46038
40.36756921,-86.31143759,46039
39.92794821,-85.83554466,46040
40.29738269,-86.48851031,46041
40.20830347,-85.78873403,46044
40.288797,-86.150242,46045
40.2847,-85.957,46047
39.95864436,-85.79767947,46048
40.29506245,-86.22195582,46049
40.20166418,-86.34618373,46050
40.0608727,-85.8379421,46051
40.0428691,-86.45481776,46052
39.88596713,-85.90394155,46055
40.33175662,-86.37408162,46057
40.35804562,-86.64650314,46058
40.06641079,-85.93201102,46060
40.0393,-85.9999,46061
40.05704475,-86.06502929,46062
40.269985,-85.731541,46063
39.98383378,-85.74895892,46064
40.42535282,-86.60812319,46065
40.4167,-86.5152,46067
40.37424715,-86.1073185,46068
40.13727814,-86.22747382,46069
40.34229834,-85.66234506,46070
40.11624732,-86.60029799,46071
40.28501483,-86.06813413,46072
40.03617761,-86.17491428,46074
40.02486246,-86.33290929,46075
40.3599927,-85.93297063,46076
39.98250753,-86.28406267,46077
39.9588,-86.1242,46082
39.9569,-86.019,46085
39.99596362,-86.62073217,46102
39.71705537,-86.09114139,46107
39.86351907,-86.38203127,46112
39.76798469,-86.54971982,46122
39.76375708,-86.39962012,46123
39.7056,-85.8215,46129
39.67527056,-85.83612548,46130
39.80322309,-85.77073084,46140
39.61670542,-86.18111283,46142
39.5957123,-86.10869181,46143
39.97057787,-86.62457768,46147
39.88221053,-86.55660404,46149
39.85707,-85.768855,46154
39.72787089,-85.90395534,46163
39.84626196,-86.64652557,46165
39.87879204,-86.46602937,46167
39.68860427,-86.39213971,46168
39.6524673,-86.28180744,46183
39.77437983,-86.10934985,46201
39.78393527,-86.1643006,46202
39.73784192,-86.09696581,46203
39.77156739,-86.15611506,46204
39.8284588,-86.13442451,46205
39.7615,-86.1615,46206
39.7615,-86.161,46207
39.82397379,-86.17179558,46208
39.7615,-86.1606,46209
39.7892,-86.193,46213
39.79219453,-86.28989665,46214
39.86425326,-86.01499774,46216
39.6706158,-86.19511548,46217
39.80720323,-86.09991839,46218
39.7829036,-86.04416898,46219
39.86763753,-86.10773859,46220
39.69135886,-86.23799865,46221
39.79076208,-86.21368555,46222
39.79524657,-86.25483877,46224
39.7407276,-86.16339828,46225
39.83736287,-86.05237209,46226
39.67622388,-86.13149616,46227
39.84833585,-86.20014481,46228
39.78913614,-85.97776109,46229
39.8687,-86.1447,46230
39.7168765,-86.32469658,46231
39.81456636,-86.32657028,46234
39.83610298,-85.97806718,46235
39.89311669,-85.96802675,46236
39.67297855,-86.07579745,46237
39.72363597,-86.00036658,46239
39.90719915,-86.12387784,46240
39.7243074,-86.26704822,46241
39.7267,-86.2544,46242
39.7734,-86.1581,46244
39.6796,-86.1316,46247
39.85299235,-86.01409936,46249
39.90410187,-86.06842824,46250
39.7272,-86.2673,46251
39.8286,-86.2722,46253
39.84604064,-86.27019859,46254
39.7671,-86.1603,46255
39.90548045,-86.01547571,46256
39.65194792,-85.98773548,46259
39.89786196,-86.17968631,46260
39.7681,-86.1562,46262
39.89912032,-86.233453,46268
39.7668,-86.1503,46277
39.89478553,-86.29781225,46278
39.93774235,-86.13481988,46280
39.7707,-86.1598,46282
39.7615,-86.161,46283
39.744,-86.1872,46285
39.7892,-86.193,46288
39.93416333,-86.16111903,46290
39.915,-86.2259,46298
41.6746,-86.9802,46301
41.35362139,-87.12646012,46302
41.37250575,-87.47518874,46303
41.61733755,-87.04757367,46304
41.40231611,-87.32646539,46307
41.4208,-87.3632,46308
41.18192395,-87.23400649,46310
41.46534719,-87.50931158,46311
41.6471457,-87.45392101,46312
41.52343774,-87.42156323,46319
41.60691534,-87.49682837,46320
41.54688929,-87.50387094,46321
41.54826563,-87.45871432,46322
41.58967413,-87.45328666,46323
41.58305906,-87.50176888,46324
41.6138,-87.5137,46325
41.63266619,-87.50813858,46327
41.38382614,-86.76908876,46340
41.31282143,-87.21502766,46341
41.51786073,-87.24162209,46342
41.52981223,-86.6998329,46345
41.47216799,-86.69287944,46346
41.30566709,-87.00667403,46347
41.30924087,-86.85655106,46348
41.1077361,-87.42541345,46349
41.60887033,-86.7247664,46350
41.609,-86.7254,46352
41.361,-87.272,46355
41.25807606,-87.41471001,46356
41.68934831,-86.8724051,46360
41.719,-86.9042,46361
41.60672806,-86.54079193,46365
41.21043699,-86.77053384,46366
41.59034563,-87.17701114,46368
41.680013,-86.59981409,46371
41.1425,-87.3131,46372
41.44623657,-87.46765816,46373
41.204211,-86.89952395,46374
41.49133043,-87.45095469,46375
41.18421686,-87.47227981,46376
41.19441465,-87.34716782,46377
41.16880306,-87.44161013,46379
41.1954,-86.9686,46380
41.16729625,-87.32283072,46381
41.46710692,-86.76229524,46382
41.46218108,-87.00072261,46383
41.4939,-87.0562,46384
41.46025181,-87.12372848,46385
41.41458974,-86.875263,46390
41.54782256,-86.91356797,46391
41.18572605,-87.05409199,46392
41.51004594,-87.17553193,46393
41.67541798,-87.50035887,46394
41.5892,-87.3175,46401
41.60797199,-87.32688346,46402
41.61091897,-87.25249396,46403
41.58561547,-87.37446312,46404
41.57400336,-87.26321729,46405
41.60410096,-87.40678652,46406
41.57784091,-87.33044338,46407
41.54465427,-87.36970424,46408
41.54741249,-87.32508129,46409
41.48099474,-87.33312965,46410
41.4739,-87.3313,46411
41.22393696,-86.24658748,46501
41.260446,-85.976064,46502
41.30321033,-86.11157837,46504
41.46178201,-86.17144263,46506
41.72061658,-85.81771702,46507
41.15071357,-85.97615783,46508
41.11795484,-85.86899993,46510
41.2201054,-86.42663527,46511
41.3622,-86.4443,46513
41.72304823,-85.9753475,46514
41.6821,-85.9709,46515
41.67573448,-85.94509763,46516
41.62438798,-85.99703953,46517
41.29366929,-86.02160752,46524
41.55341601,-85.88320853,46526
41.5891,-85.8398,46527
41.6058228,-85.78619157,46528
41.73990881,-86.12760403,46530
41.35357428,-86.51442325,46531
41.42389595,-86.62217828,46532
41.28278116,-86.61887012,46534
41.52011922,-86.28734678,46536
41.45877191,-86.30735275,46537
41.32695357,-85.82704325,46538
41.16706086,-86.02618766,46539
41.67600857,-85.69910864,46540
41.39196981,-85.8747231,46542
41.53411234,-85.67182958,46543
41.61836839,-86.13796113,46544
41.69455148,-86.14331398,46545
41.6601,-86.1803,46546
41.44444947,-85.99876252,46550
41.70759942,-86.48630077,46552
41.4808051,-85.84822183,46553
41.56576914,-86.42414924,46554
41.32512543,-85.68561874,46555
41.7025675,-86.24801556,46556
41.6646873,-86.07502799,46561
41.2105468,-85.69685593,46562
41.35628673,-86.3291012,46563
41.69273646,-85.58047093,46565
41.41206256,-85.73133741,46567
41.20613723,-86.12111978,46570
41.56970046,-85.54548839,46571
41.411798,-86.404525,46572
41.54021039,-86.06260401,46573
41.47531143,-86.48797628,46574
41.20902412,-85.87092536,46580
41.2371,-85.86,46581
41.28360043,-85.85196004,46582
41.21658804,-85.81053109,46590
41.525299,-86.167781,46595
41.67024304,-86.2531962,46601
41.65477144,-86.259878,46613
41.60068306,-86.28721779,46614
41.67445614,-86.21154409,46615
41.70030111,-86.26548681,46616
41.6864207,-86.23613741,46617
41.65944906,-86.35246726,46619
41.6718,-86.2501,46624
41.6774,-86.252,46626
41.72129815,-86.33735827,46628
41.6718,-86.2501,46634
41.71468617,-86.20829074,46635
41.73222548,-86.24198159,46637
41.6943,-86.2136,46660
41.6337,-86.252,46680
41.6711,-86.2482,46699
41.3607147,-85.43253125,46701
40.83015483,-85.61360355,46702
41.65363603,-85.01046533,46703
